# Python MESMA for LE07_LT05_19990831_19991102 run on 20200126 
#  MESMA frac range = 0.2-1 
#  Northings (y); Latitude; Eastings (x) Longitude; Kelp Fraction
4304400 38.8864267 440100 -123.6906454 0.64685
4304400 38.8864287 440130 -123.6902996 0.54898
4304400 38.8864308 440160 -123.6899537 0.50529
4304400 38.8864328 440190 -123.6896078 0.45584
4304400 38.8864349 440220 -123.6892619 0.46120
4304400 38.8864369 440250 -123.6889161 0.43634
4304400 38.8864389 440280 -123.6885702 0.45992
4304400 38.8864410 440310 -123.6882243 0.43109
4304400 38.8864430 440340 -123.6878784 0.49549
4304400 38.8864451 440370 -123.6875326 0.37645
4304400 38.8864471 440400 -123.6871867 0.38205
4304400 38.8864491 440430 -123.6868408 0.40810
4304400 38.8864715 440760 -123.6830362 0.50898
4304400 38.8864735 440790 -123.6826903 0.52284
4304370 38.8861028 439320 -123.6996356 0.43516
4304370 38.8861070 439380 -123.6989438 0.50874
4304370 38.8861090 439410 -123.6985979 0.59527
4304370 38.8861111 439440 -123.6982521 0.61634
4304370 38.8861132 439470 -123.6979062 0.66374
4304370 38.8861152 439500 -123.6975603 0.72790
4304370 38.8861173 439530 -123.6972144 0.89257
4304370 38.8861194 439560 -123.6968686 0.63345
4304370 38.8861214 439590 -123.6965227 0.63322
4304370 38.8861235 439620 -123.6961768 0.51392
4304370 38.8861256 439650 -123.6958309 0.48181
4304370 38.8861276 439680 -123.6954851 0.84524
4304370 38.8861297 439710 -123.6951392 0.60954
4304370 38.8861317 439740 -123.6947933 0.54183
4304370 38.8861338 439770 -123.6944474 0.68700
4304370 38.8861359 439800 -123.6941016 0.68442
4304370 38.8861379 439830 -123.6937557 0.71497
4304370 38.8861400 439860 -123.6934098 0.77431
4304370 38.8861420 439890 -123.6930639 0.74068
4304370 38.8861441 439920 -123.6927181 0.70034
4304370 38.8861461 439950 -123.6923722 0.66689
4304370 38.8861482 439980 -123.6920263 0.65118
4304370 38.8861502 440010 -123.6916805 0.59500
4304370 38.8861523 440040 -123.6913346 0.48906
4304370 38.8861543 440070 -123.6909887 0.46579
4304370 38.8861564 440100 -123.6906428 0.60799
4304370 38.8861584 440130 -123.6902970 0.55891
4304370 38.8861605 440160 -123.6899511 0.51819
4304370 38.8861625 440190 -123.6896052 0.43284
4304370 38.8861645 440220 -123.6892593 0.48703
4304370 38.8861666 440250 -123.6889135 0.45867
4304370 38.8861686 440280 -123.6885676 0.40403
4304370 38.8861707 440310 -123.6882217 0.40136
4304370 38.8861727 440340 -123.6878758 0.37723
4304370 38.8861747 440370 -123.6875300 0.43525
4304370 38.8861768 440400 -123.6871841 0.38295
4304370 38.8861788 440430 -123.6868382 0.37912
4304370 38.8861808 440460 -123.6864923 0.34812
4304370 38.8862011 440760 -123.6830336 0.44822
4304370 38.8862031 440790 -123.6826877 0.53280
4304340 38.8858346 439350 -123.6992870 0.46634
4304340 38.8858366 439380 -123.6989412 0.49333
4304340 38.8858387 439410 -123.6985953 0.53845
4304340 38.8858408 439440 -123.6982494 0.59371
4304340 38.8858429 439470 -123.6979035 0.60123
4304340 38.8858449 439500 -123.6975577 0.66078
4304340 38.8858470 439530 -123.6972118 0.76415
4304340 38.8858491 439560 -123.6968659 0.62010
4304340 38.8858511 439590 -123.6965201 0.59685
4304340 38.8858532 439620 -123.6961742 0.50203
4304340 38.8858552 439650 -123.6958283 0.47945
4304340 38.8858573 439680 -123.6954824 0.62265
4304340 38.8858594 439710 -123.6951366 0.55034
4304340 38.8858614 439740 -123.6947907 0.54494
4304340 38.8858635 439770 -123.6944448 0.66614
4304340 38.8858655 439800 -123.6940989 0.67296
4304340 38.8858676 439830 -123.6937531 0.60629
4304340 38.8858696 439860 -123.6934072 0.71132
4304340 38.8858717 439890 -123.6930613 0.73263
4304340 38.8858737 439920 -123.6927154 0.77715
4304340 38.8858758 439950 -123.6923696 0.75490
4304340 38.8858778 439980 -123.6920237 0.75079
4304340 38.8858799 440010 -123.6916778 0.77423
4304340 38.8858819 440040 -123.6913320 0.65818
4304340 38.8858840 440070 -123.6909861 0.46327
4304340 38.8858860 440100 -123.6906402 0.51007
4304340 38.8858881 440130 -123.6902943 0.63004
4304340 38.8858901 440160 -123.6899485 0.60290
4304340 38.8858922 440190 -123.6896026 0.48381
4304340 38.8858942 440220 -123.6892567 0.48060
4304340 38.8858963 440250 -123.6889108 0.46111
4304340 38.8859003 440310 -123.6882191 0.40412
4304340 38.8859024 440340 -123.6878732 0.40155
4304340 38.8859044 440370 -123.6875274 0.37192
4304340 38.8859064 440400 -123.6871815 0.37855
4304340 38.8859105 440460 -123.6864897 0.37865
4304340 38.8859125 440490 -123.6861439 0.35465
4304340 38.8859328 440790 -123.6826851 0.52946
4304310 38.8855643 439350 -123.6992844 0.46409
4304310 38.8855663 439380 -123.6989385 0.48583
4304310 38.8855684 439410 -123.6985926 0.51326
4304310 38.8855705 439440 -123.6982468 0.59337
4304310 38.8855725 439470 -123.6979009 0.57887
4304310 38.8855746 439500 -123.6975550 0.51684
4304310 38.8855767 439530 -123.6972092 0.61430
4304310 38.8855787 439560 -123.6968633 0.62010
4304310 38.8855808 439590 -123.6965174 0.61341
4304310 38.8855829 439620 -123.6961715 0.48316
4304310 38.8855849 439650 -123.6958257 0.49550
4304310 38.8855870 439680 -123.6954798 0.58450
4304310 38.8855890 439710 -123.6951339 0.67110
4304310 38.8855911 439740 -123.6947881 0.62929
4304310 38.8855931 439770 -123.6944422 0.68978
4304310 38.8855952 439800 -123.6940963 0.76311
4304310 38.8855973 439830 -123.6937504 0.67157
4304310 38.8855993 439860 -123.6934046 0.59442
4304310 38.8856014 439890 -123.6930587 0.69165
4304310 38.8856034 439920 -123.6927128 0.75389
4304310 38.8856055 439950 -123.6923670 0.78764
4304310 38.8856075 439980 -123.6920211 0.78424
4304310 38.8856096 440010 -123.6916752 0.75356
4304310 38.8856116 440040 -123.6913293 0.74774
4304310 38.8856137 440070 -123.6909835 0.44967
4304310 38.8856157 440100 -123.6906376 0.47575
4304310 38.8856178 440130 -123.6902917 0.47849
4304310 38.8856198 440160 -123.6899458 0.72275
4304310 38.8856218 440190 -123.6896000 0.61038
4304310 38.8856239 440220 -123.6892541 0.54269
4304310 38.8856259 440250 -123.6889082 0.46416
4304310 38.8856280 440280 -123.6885624 0.46389
4304310 38.8856300 440310 -123.6882165 0.46416
4304310 38.8856320 440340 -123.6878706 0.43702
4304310 38.8856341 440370 -123.6875247 0.35131
4304310 38.8856645 440820 -123.6823367 0.55148
4304280 38.8852981 439410 -123.6985900 0.49406
4304280 38.8853001 439440 -123.6982441 0.59615
4304280 38.8853022 439470 -123.6978983 0.57677
4304280 38.8853043 439500 -123.6975524 0.53895
4304280 38.8853063 439530 -123.6972065 0.58325
4304280 38.8853084 439560 -123.6968606 0.57656
4304280 38.8853105 439590 -123.6965148 0.53510
4304280 38.8853125 439620 -123.6961689 0.45803
4304280 38.8853146 439650 -123.6958230 0.60265
4304280 38.8853166 439680 -123.6954772 0.64345
4304280 38.8853187 439710 -123.6951313 0.61741
4304280 38.8853208 439740 -123.6947854 0.66015
4304280 38.8853228 439770 -123.6944396 0.74550
4304280 38.8853249 439800 -123.6940937 0.86716
4304280 38.8853269 439830 -123.6937478 0.79136
4304280 38.8853290 439860 -123.6934019 0.58502
4304280 38.8853310 439890 -123.6930561 0.55075
4304280 38.8853331 439920 -123.6927102 0.62618
4304280 38.8853351 439950 -123.6923643 0.76806
4304280 38.8853372 439980 -123.6920185 0.76152
4304280 38.8853392 440010 -123.6916726 0.75473
4304280 38.8853413 440040 -123.6913267 0.75135
4304280 38.8853433 440070 -123.6909808 0.65515
4304280 38.8853454 440100 -123.6906350 0.53655
4304280 38.8853474 440130 -123.6902891 0.40246
4304280 38.8853495 440160 -123.6899432 0.60265
4304280 38.8853515 440190 -123.6895974 0.77729
4304280 38.8853536 440220 -123.6892515 0.53958
4304280 38.8853556 440250 -123.6889056 0.40667
4304280 38.8853576 440280 -123.6885598 0.43552
4304280 38.8853597 440310 -123.6882139 0.43118
4304280 38.8853617 440340 -123.6878680 0.39506
4304280 38.8853638 440370 -123.6875221 0.40907
4304280 38.8853658 440400 -123.6871763 0.36584
4304250 38.8850319 439470 -123.6978956 0.59527
4304250 38.8850339 439500 -123.6975497 0.59703
4304250 38.8850360 439530 -123.6972039 0.47754
4304250 38.8850381 439560 -123.6968580 0.47827
4304250 38.8850401 439590 -123.6965121 0.45604
4304250 38.8850422 439620 -123.6961663 0.48822
4304250 38.8850443 439650 -123.6958204 0.50730
4304250 38.8850463 439680 -123.6954745 0.51502
4304250 38.8850484 439710 -123.6951287 0.57541
4304250 38.8850504 439740 -123.6947828 0.59173
4304250 38.8850525 439770 -123.6944369 0.63694
4304250 38.8850546 439800 -123.6940910 0.74616
4304250 38.8850566 439830 -123.6937452 0.80168
4304250 38.8850587 439860 -123.6933993 0.59803
4304250 38.8850607 439890 -123.6930534 0.57541
4304250 38.8850628 439920 -123.6927076 0.52348
4304250 38.8850648 439950 -123.6923617 0.66593
4304250 38.8850669 439980 -123.6920158 0.71433
4304250 38.8850689 440010 -123.6916700 0.77729
4304250 38.8850710 440040 -123.6913241 0.71661
4304250 38.8850730 440070 -123.6909782 0.74832
4304250 38.8850751 440100 -123.6906324 0.59298
4304250 38.8850771 440130 -123.6902865 0.42742
4304250 38.8850792 440160 -123.6899406 0.44487
4304250 38.8850812 440190 -123.6895948 0.64371
4304250 38.8850832 440220 -123.6892489 0.48172
4304250 38.8850853 440250 -123.6889030 0.43269
4304250 38.8850873 440280 -123.6885571 0.42813
4304250 38.8850894 440310 -123.6882113 0.43144
4304250 38.8850914 440340 -123.6878654 0.43405
4304250 38.8850934 440370 -123.6875195 0.40070
4304250 38.8850955 440400 -123.6871737 0.40999
4304250 38.8850975 440430 -123.6868278 0.40407
4304220 38.8847636 439500 -123.6975471 0.51918
4304220 38.8847657 439530 -123.6972012 0.48222
4304220 38.8847677 439560 -123.6968554 0.51770
4304220 38.8847698 439590 -123.6965095 0.43179
4304220 38.8847719 439620 -123.6961636 0.42906
4304220 38.8847739 439650 -123.6958178 0.54401
4304220 38.8847760 439680 -123.6954719 0.54513
4304220 38.8847781 439710 -123.6951260 0.46812
4304220 38.8847801 439740 -123.6947802 0.54566
4304220 38.8847822 439770 -123.6944343 0.55847
4304220 38.8847842 439800 -123.6940884 0.65015
4304220 38.8847863 439830 -123.6937426 0.68790
4304220 38.8847883 439860 -123.6933967 0.54904
4304220 38.8847904 439890 -123.6930508 0.50456
4304220 38.8847924 439920 -123.6927049 0.51502
4304220 38.8847945 439950 -123.6923591 0.56902
4304220 38.8847965 439980 -123.6920132 0.72224
4304220 38.8847986 440010 -123.6916673 0.71744
4304220 38.8848006 440040 -123.6913215 0.74866
4304220 38.8848027 440070 -123.6909756 0.75120
4304220 38.8848047 440100 -123.6906297 0.68487
4304220 38.8848068 440130 -123.6902839 0.51715
4304220 38.8848088 440160 -123.6899380 0.44898
4304220 38.8848109 440190 -123.6895921 0.55857
4304220 38.8848129 440220 -123.6892463 0.44898
4304220 38.8848150 440250 -123.6889004 0.46111
4304220 38.8848211 440340 -123.6878628 0.46423
4304220 38.8848231 440370 -123.6875169 0.43169
4304220 38.8848251 440400 -123.6871711 0.40170
4304220 38.8848272 440430 -123.6868252 0.37169
4304190 38.8844871 439410 -123.6985820 0.52608
4304190 38.8844892 439440 -123.6982362 0.52489
4304190 38.8844954 439530 -123.6971986 0.49341
4304190 38.8844974 439560 -123.6968527 0.48106
4304190 38.8845015 439620 -123.6961610 0.40529
4304190 38.8845036 439650 -123.6958151 0.54123
4304190 38.8845057 439680 -123.6954693 0.50201
4304190 38.8845098 439740 -123.6947775 0.53785
4304190 38.8845118 439770 -123.6944317 0.63101
4304190 38.8845139 439800 -123.6940858 0.87942
4304190 38.8845160 439830 -123.6937399 0.89045
4304190 38.8845180 439860 -123.6933941 0.53203
4304190 38.8845201 439890 -123.6930482 0.50303
4304190 38.8845221 439920 -123.6927023 0.48497
4304190 38.8845242 439950 -123.6923565 0.48280
4304190 38.8845262 439980 -123.6920106 0.65635
4304190 38.8845283 440010 -123.6916647 0.76483
4304190 38.8845303 440040 -123.6913189 0.75253
4304190 38.8845324 440070 -123.6909730 0.71642
4304190 38.8845344 440100 -123.6906271 0.72504
4304190 38.8845365 440130 -123.6902813 0.63526
4304190 38.8845385 440160 -123.6899354 0.50722
4304190 38.8845405 440190 -123.6895895 0.54067
4304190 38.8845426 440220 -123.6892437 0.49647
4304190 38.8845446 440250 -123.6888978 0.46329
4304190 38.8845467 440280 -123.6885519 0.40638
4304190 38.8845487 440310 -123.6882061 0.40413
4304190 38.8845507 440340 -123.6878602 0.46220
4304190 38.8845528 440370 -123.6875143 0.46062
4304190 38.8845548 440400 -123.6871685 0.43389
4304190 38.8845568 440430 -123.6868226 0.37752
4304160 38.8842168 439410 -123.6985794 0.54567
4304160 38.8842188 439440 -123.6982335 0.57028
4304160 38.8842250 439530 -123.6971959 0.50702
4304160 38.8842271 439560 -123.6968501 0.49252
4304160 38.8842333 439650 -123.6958125 0.49075
4304160 38.8842395 439740 -123.6947749 0.50554
4304160 38.8842415 439770 -123.6944290 0.48746
4304160 38.8842436 439800 -123.6940832 0.52714
4304160 38.8842456 439830 -123.6937373 0.72161
4304160 38.8842477 439860 -123.6933914 0.62404
4304160 38.8842497 439890 -123.6930456 0.49874
4304160 38.8842518 439920 -123.6926997 0.45538
4304160 38.8842559 439980 -123.6920080 0.42597
4304160 38.8842579 440010 -123.6916621 0.60788
4304160 38.8842600 440040 -123.6913162 0.78392
4304160 38.8842620 440070 -123.6909704 0.60421
4304160 38.8842641 440100 -123.6906245 0.71342
4304160 38.8842661 440130 -123.6902786 0.72930
4304160 38.8842682 440160 -123.6899328 0.51715
4304160 38.8842702 440190 -123.6895869 0.45098
4304160 38.8842723 440220 -123.6892410 0.56115
4304160 38.8842743 440250 -123.6888952 0.49970
4304160 38.8842763 440280 -123.6885493 0.43309
4304160 38.8842784 440310 -123.6882034 0.43144
4304160 38.8842804 440340 -123.6878576 0.40270
4304160 38.8842825 440370 -123.6875117 0.45676
4304160 38.8842845 440400 -123.6871659 0.46454
4304160 38.8842865 440430 -123.6868200 0.42732
4304130 38.8839464 439410 -123.6985768 0.54621
4304130 38.8839485 439440 -123.6982309 0.56746
4304130 38.8839547 439530 -123.6971933 0.50484
4304130 38.8839568 439560 -123.6968474 0.48769
4304130 38.8839671 439710 -123.6951181 0.45742
4304130 38.8839691 439740 -123.6947723 0.51033
4304130 38.8839712 439770 -123.6944264 0.45704
4304130 38.8839732 439800 -123.6940805 0.53980
4304130 38.8839753 439830 -123.6937347 0.60053
4304130 38.8839774 439860 -123.6933888 0.72365
4304130 38.8839794 439890 -123.6930429 0.58649
4304130 38.8839815 439920 -123.6926971 0.49088
4304130 38.8839876 440010 -123.6916595 0.49330
4304130 38.8839897 440040 -123.6913136 0.77605
4304130 38.8839917 440070 -123.6909678 0.53530
4304130 38.8839938 440100 -123.6906219 0.46606
4304130 38.8839958 440130 -123.6902760 0.56394
4304130 38.8839978 440160 -123.6899302 0.53119
4304130 38.8839999 440190 -123.6895843 0.47840
4304130 38.8840019 440220 -123.6892384 0.48368
4304130 38.8840040 440250 -123.6888926 0.50133
4304130 38.8840060 440280 -123.6885467 0.46861
4304130 38.8840080 440310 -123.6882008 0.40529
4304130 38.8840101 440340 -123.6878550 0.40646
4304130 38.8840162 440430 -123.6868174 0.42991
4304130 38.8840466 440880 -123.6816294 0.90559
4304100 38.8836761 439410 -123.6985741 0.54268
4304100 38.8836782 439440 -123.6982282 0.61603
4304100 38.8836802 439470 -123.6978824 0.51634
4304100 38.8836864 439560 -123.6968448 0.45631
4304100 38.8836885 439590 -123.6964989 0.43566
4304100 38.8836968 439710 -123.6951155 0.51348
4304100 38.8836988 439740 -123.6947696 0.50523
4304100 38.8837009 439770 -123.6944238 0.48179
4304100 38.8837029 439800 -123.6940779 0.50374
4304100 38.8837050 439830 -123.6937320 0.52757
4304100 38.8837070 439860 -123.6933862 0.59730
4304100 38.8837091 439890 -123.6930403 0.53909
4304100 38.8837111 439920 -123.6926944 0.54711
4304100 38.8837132 439950 -123.6923486 0.43195
4304100 38.8837193 440040 -123.6913110 0.51089
4304100 38.8837214 440070 -123.6909651 0.48351
4304100 38.8837234 440100 -123.6906193 0.52590
4304100 38.8837255 440130 -123.6902734 0.58071
4304100 38.8837275 440160 -123.6899275 0.59350
4304100 38.8837296 440190 -123.6895817 0.56765
4304100 38.8837316 440220 -123.6892358 0.42713
4304100 38.8837377 440310 -123.6881982 0.43035
4304100 38.8837398 440340 -123.6878524 0.45177
4304100 38.8837479 440460 -123.6864689 0.38104
4304070 38.8834264 439710 -123.6951129 0.51033
4304070 38.8834285 439740 -123.6947670 0.43279
4304070 38.8834326 439800 -123.6940753 0.40849
4304070 38.8834347 439830 -123.6937294 0.43769
4304070 38.8834367 439860 -123.6933835 0.48633
4304070 38.8834388 439890 -123.6930377 0.54229
4304070 38.8834408 439920 -123.6926918 0.56386
4304070 38.8834429 439950 -123.6923460 0.48434
4304070 38.8834449 439980 -123.6920001 0.40485
4304070 38.8834470 440010 -123.6916542 0.40660
4304070 38.8834490 440040 -123.6913084 0.49085
4304070 38.8834511 440070 -123.6909625 0.64897
4304070 38.8834531 440100 -123.6906167 0.73130
4304070 38.8834551 440130 -123.6902708 0.72290
4304070 38.8834572 440160 -123.6899249 0.68494
4304070 38.8834592 440190 -123.6895791 0.67223
4304070 38.8834613 440220 -123.6892332 0.54808
4304070 38.8834633 440250 -123.6888873 0.44862
4304070 38.8834674 440310 -123.6881956 0.49215
4304070 38.8834694 440340 -123.6878498 0.45252
4304070 38.8834715 440370 -123.6875039 0.38377
4304070 38.8834735 440400 -123.6871580 0.43262
4304070 38.8834755 440430 -123.6868122 0.38419
4304070 38.8834776 440460 -123.6864663 0.37643
4304070 38.8834796 440490 -123.6861205 0.34798
4304040 38.8831520 439650 -123.6958019 0.47946
4304040 38.8831643 439830 -123.6937268 0.41436
4304040 38.8831664 439860 -123.6933809 0.51723
4304040 38.8831684 439890 -123.6930351 0.73039
4304040 38.8831705 439920 -123.6926892 0.63794
4304040 38.8831725 439950 -123.6923433 0.49085
4304040 38.8831746 439980 -123.6919975 0.39676
4304040 38.8831766 440010 -123.6916516 0.48297
4304040 38.8831787 440040 -123.6913058 0.49426
4304040 38.8831807 440070 -123.6909599 0.48674
4304040 38.8831828 440100 -123.6906140 0.62520
4304040 38.8831848 440130 -123.6902682 0.65520
4304040 38.8831869 440160 -123.6899223 0.66534
4304040 38.8831889 440190 -123.6895765 0.61868
4304040 38.8831910 440220 -123.6892306 0.54156
4304040 38.8831930 440250 -123.6888847 0.53081
4304040 38.8831950 440280 -123.6885389 0.46349
4304040 38.8831971 440310 -123.6881930 0.40140
4304040 38.8831991 440340 -123.6878472 0.42805
4304040 38.8832011 440370 -123.6875013 0.38360
4304040 38.8832072 440460 -123.6864637 0.40464
4304040 38.8832113 440520 -123.6857720 0.35019
4304010 38.8828817 439650 -123.6957993 0.48420
4304010 38.8828899 439770 -123.6944159 0.38433
4304010 38.8828919 439800 -123.6940700 0.54693
4304010 38.8828940 439830 -123.6937241 0.54370
4304010 38.8828961 439860 -123.6933783 0.62064
4304010 38.8828981 439890 -123.6930324 0.63757
4304010 38.8829002 439920 -123.6926866 0.64640
4304010 38.8829022 439950 -123.6923407 0.41527
4304010 38.8829084 440040 -123.6913031 0.45882
4304010 38.8829104 440070 -123.6909573 0.42803
4304010 38.8829124 440100 -123.6906114 0.43158
4304010 38.8829145 440130 -123.6902656 0.58368
4304010 38.8829165 440160 -123.6899197 0.71247
4304010 38.8829186 440190 -123.6895738 0.61527
4304010 38.8829206 440220 -123.6892280 0.46213
4304010 38.8829227 440250 -123.6888821 0.42881
4304010 38.8829247 440280 -123.6885363 0.41044
4304010 38.8829267 440310 -123.6881904 0.42779
4303980 38.8826175 439740 -123.6947591 0.40608
4303980 38.8826196 439770 -123.6944132 0.42448
4303980 38.8826216 439800 -123.6940674 0.57858
4303980 38.8826237 439830 -123.6937215 0.53133
4303980 38.8826257 439860 -123.6933757 0.51285
4303980 38.8826278 439890 -123.6930298 0.43323
4303980 38.8826298 439920 -123.6926839 0.63468
4303980 38.8826319 439950 -123.6923381 0.46156
4303980 38.8826401 440070 -123.6909547 0.45679
4303980 38.8826421 440100 -123.6906088 0.40007
4303980 38.8826442 440130 -123.6902629 0.44880
4303980 38.8826462 440160 -123.6899171 0.68528
4303980 38.8826483 440190 -123.6895712 0.65677
4303980 38.8826503 440220 -123.6892254 0.47995
4303980 38.8826523 440250 -123.6888795 0.55470
4303980 38.8826544 440280 -123.6885337 0.43781
4303980 38.8826564 440310 -123.6881878 0.37695
4303980 38.8826646 440430 -123.6868044 0.38227
4303950 38.8823472 439740 -123.6947565 0.40058
4303950 38.8823492 439770 -123.6944106 0.45611
4303950 38.8823513 439800 -123.6940647 0.45499
4303950 38.8823533 439830 -123.6937189 0.46346
4303950 38.8823554 439860 -123.6933730 0.42945
4303950 38.8823575 439890 -123.6930272 0.46143
4303950 38.8823595 439920 -123.6926813 0.46008
4303950 38.8823616 439950 -123.6923355 0.47885
4303950 38.8823636 439980 -123.6919896 0.44659
4303950 38.8823738 440130 -123.6902603 0.46879
4303950 38.8823759 440160 -123.6899145 0.54979
4303950 38.8823779 440190 -123.6895686 0.68370
4303950 38.8823800 440220 -123.6892228 0.61778
4303950 38.8823820 440250 -123.6888769 0.49399
4303950 38.8823841 440280 -123.6885310 0.44666
4303950 38.8823861 440310 -123.6881852 0.41437
4303950 38.8823881 440340 -123.6878393 0.35378
4303950 38.8823902 440370 -123.6874935 0.40687
4303950 38.8823963 440460 -123.6864559 0.37391
4303920 38.8820851 439860 -123.6933704 0.42931
4303920 38.8820871 439890 -123.6930246 0.42498
4303920 38.8820892 439920 -123.6926787 0.45398
4303920 38.8820912 439950 -123.6923328 0.45471
4303920 38.8820933 439980 -123.6919870 0.56760
4303920 38.8820953 440010 -123.6916411 0.42626
4303920 38.8821035 440130 -123.6902577 0.43023
4303920 38.8821056 440160 -123.6899119 0.49748
4303920 38.8821076 440190 -123.6895660 0.60980
4303920 38.8821096 440220 -123.6892202 0.69465
4303920 38.8821117 440250 -123.6888743 0.66464
4303920 38.8821137 440280 -123.6885284 0.44192
4303920 38.8821158 440310 -123.6881826 0.49365
4303920 38.8821178 440340 -123.6878367 0.36624
4303920 38.8821198 440370 -123.6874909 0.43573
4303920 38.8821219 440400 -123.6871450 0.37925
4303920 38.8821259 440460 -123.6864533 0.35317
4303920 38.8821280 440490 -123.6861075 0.35024
4303890 38.8818209 439950 -123.6923302 0.46371
4303890 38.8818230 439980 -123.6919844 0.45618
4303890 38.8818250 440010 -123.6916385 0.45628
4303890 38.8818352 440160 -123.6899092 0.42154
4303890 38.8818373 440190 -123.6895634 0.48344
4303890 38.8818393 440220 -123.6892175 0.71661
4303890 38.8818414 440250 -123.6888717 0.65097
4303890 38.8818434 440280 -123.6885258 0.51152
4303890 38.8818454 440310 -123.6881800 0.48220
4303890 38.8818475 440340 -123.6878341 0.40654
4303890 38.8818495 440370 -123.6874883 0.48702
4303890 38.8818515 440400 -123.6871424 0.44832
4303890 38.8818536 440430 -123.6867966 0.37795
4303890 38.8818576 440490 -123.6861049 0.32037
4303860 38.8815485 439920 -123.6926734 0.37228
4303860 38.8815506 439950 -123.6923276 0.40247
4303860 38.8815526 439980 -123.6919817 0.46025
4303860 38.8815547 440010 -123.6916359 0.42397
4303860 38.8815649 440160 -123.6899066 0.43253
4303860 38.8815669 440190 -123.6895608 0.45831
4303860 38.8815690 440220 -123.6892149 0.51779
4303860 38.8815710 440250 -123.6888691 0.62084
4303860 38.8815731 440280 -123.6885232 0.70322
4303860 38.8815751 440310 -123.6881774 0.65652
4303860 38.8815771 440340 -123.6878315 0.48800
4303860 38.8815792 440370 -123.6874857 0.43469
4303860 38.8815812 440400 -123.6871398 0.40770
4303860 38.8816237 441030 -123.6798769 0.50331
4303830 38.8812741 439860 -123.6933625 0.40316
4303830 38.8812761 439890 -123.6930167 0.36387
4303830 38.8812782 439920 -123.6926708 0.41981
4303830 38.8812803 439950 -123.6923250 0.43378
4303830 38.8812823 439980 -123.6919791 0.46134
4303830 38.8812844 440010 -123.6916333 0.42360
4303830 38.8812905 440100 -123.6905957 0.42867
4303830 38.8812925 440130 -123.6902499 0.62154
4303830 38.8812946 440160 -123.6899040 0.45452
4303830 38.8812966 440190 -123.6895582 0.45849
4303830 38.8812987 440220 -123.6892123 0.46380
4303830 38.8813007 440250 -123.6888665 0.42441
4303830 38.8813027 440280 -123.6885206 0.54318
4303830 38.8813048 440310 -123.6881748 0.53621
4303830 38.8813068 440340 -123.6878289 0.53156
4303830 38.8813089 440370 -123.6874831 0.38003
4303830 38.8813109 440400 -123.6871372 0.35174
4303830 38.8813129 440430 -123.6867914 0.36033
4303800 38.8810017 439830 -123.6937057 0.41182
4303800 38.8810038 439860 -123.6933599 0.48284
4303800 38.8810058 439890 -123.6930140 0.49307
4303800 38.8810079 439920 -123.6926682 0.40863
4303800 38.8810099 439950 -123.6923224 0.51723
4303800 38.8810120 439980 -123.6919765 0.40995
4303800 38.8810140 440010 -123.6916307 0.39828
4303800 38.8810222 440130 -123.6902473 0.47984
4303800 38.8810243 440160 -123.6899014 0.54538
4303800 38.8810263 440190 -123.6895556 0.54228
4303800 38.8810283 440220 -123.6892097 0.61598
4303800 38.8810304 440250 -123.6888639 0.41895
4303800 38.8810324 440280 -123.6885180 0.43103
4303800 38.8810345 440310 -123.6881722 0.42171
4303800 38.8810365 440340 -123.6878263 0.47127
4303800 38.8810385 440370 -123.6874805 0.46702
4303800 38.8810406 440400 -123.6871346 0.32248
4303770 38.8807314 439830 -123.6937031 0.40441
4303770 38.8807334 439860 -123.6933573 0.40339
4303770 38.8807355 439890 -123.6930114 0.49648
4303770 38.8807375 439920 -123.6926656 0.56438
4303770 38.8807396 439950 -123.6923197 0.52341
4303770 38.8807416 439980 -123.6919739 0.46702
4303770 38.8807498 440100 -123.6905905 0.42206
4303770 38.8807519 440130 -123.6902446 0.42603
4303770 38.8807539 440160 -123.6898988 0.42958
4303770 38.8807560 440190 -123.6895529 0.44337
4303770 38.8807580 440220 -123.6892071 0.44408
4303770 38.8807601 440250 -123.6888612 0.50883
4303770 38.8807621 440280 -123.6885154 0.51647
4303770 38.8807641 440310 -123.6881695 0.45398
4303770 38.8807662 440340 -123.6878237 0.46380
4303770 38.8807682 440370 -123.6874779 0.56608
4303770 38.8807702 440400 -123.6871320 0.36978
4303740 38.8804631 439860 -123.6933546 0.40164
4303740 38.8804652 439890 -123.6930088 0.45918
4303740 38.8804672 439920 -123.6926630 0.46374
4303740 38.8804693 439950 -123.6923171 0.45618
4303740 38.8804713 439980 -123.6919713 0.46711
4303740 38.8804795 440100 -123.6905879 0.40881
4303740 38.8804816 440130 -123.6902420 0.43237
4303740 38.8804836 440160 -123.6898962 0.47306
4303740 38.8804856 440190 -123.6895503 0.40995
4303740 38.8804877 440220 -123.6892045 0.38326
4303740 38.8804918 440280 -123.6885128 0.48630
4303740 38.8804938 440310 -123.6881669 0.44377
4303740 38.8804958 440340 -123.6878211 0.40683
4303740 38.8804979 440370 -123.6874752 0.45432
4303740 38.8804999 440400 -123.6871294 0.43640
4303740 38.8805019 440430 -123.6867836 0.35228
4303710 38.8801907 439830 -123.6936979 0.40764
4303710 38.8801928 439860 -123.6933520 0.40250
4303710 38.8801969 439920 -123.6926603 0.40457
4303710 38.8801989 439950 -123.6923145 0.42834
4303710 38.8802010 439980 -123.6919686 0.42934
4303710 38.8802030 440010 -123.6916228 0.42225
